from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
176,887,2,300,,
177,238,2,300,,
1771,4003,2,300,,
178,238,0,240,,
178,9067,0,240,,
1793,1550,0,240,,
1793,1563,0,240,,
1793,1793,0,240,,
1808,12690,2,300,,
1808,1808,0,240,,
1808,2163,2,300,,
1809,1852,2,300,,
181,12602,2,300,,
181,1286,2,360,,
181,181,0,240,,
181,235,0,240,,
181,8043,0,240,,
181,8074,0,240,,
1824,2004,0,240,,
1824,2032,0,240,,
1828,1076,0,240,,
1828,1133,0,240,,
1832,1065,0,240,,
1832,12393,0,240,,
1832,1615,0,240,,
1832,1832,0,240,,
1832,8046,0,240,,
1832,8071,0,240,,
1833,1076,0,240,,
1833,1133,0,240,,
1838,2004,0,240,,
1838,2032,0,240,,
184,1283,2,360,,
1846,1211,2,420,,
185,1283,2,300,,
185,231,0,240,,
185,524,2,360,,
1852,1809,0,240,,
1852,1852,0,240,,
1857,409,0,240,,
1858,1394,0,240,,
1865,10092,0,240,,
1865,1865,0,240,,
1870,2938,2,300,,
1870,8802,2,300,,
1873,1877,0,240,,
1875,12972,0,240,,
1875,2836,0,240,,
1877,1877,0,240,,
188,188,0,240,,
188,36,2,360,,
188,8019,2,480,,
188,8035,2,480,,
188,9069,2,480,,
1885,12984,2,300,,
1885,1866,0,240,,
1885,1885,0,240,,
1886,10092,2,300,,
1886,1865,2,300,,
1886,1886,0,240,,
1888,2939,0,240,,
1888,9043,0,240,,
189,11302,2,420,,
189,11535,2,420,,
189,189,0,240,,
189,35,2,360,,
189,78,2,300,,
189,859,2,300,,
189,9069,2,420,,
189,95,2,300,,
1892,1859,2,300,,
1892,1892,0,240,,
1892,9061,2,300,,
1902,1902,0,240,,
1907,12168,0,240,,
1907,12626,0,240,,
1907,1907,0,240,,
1907,301,0,240,,
1907,646,0,240,,
1907,744,2,300,,
191,4494,2,300,,
191,4495,2,360,,
193,11522,0,240,,
193,193,0,240,,
193,45,2,480,,
195,13043,2,300,,
195,761,2,300,,
1959,404,2,300,,
1971,1027,2,300,,
1971,1120,0,240,,
1977,774,0,240,,
1977,863,0,240,,
198,202,0,240,,
198,860,0,240,,
1980,758,2,300,,
1980,815,2,300,,
1988,10812,0,240,,
1988,151,0,240,,
199,202,2,300,,
199,860,2,300,,
1992,801,0,240,,
1992,834,0,240,,
1996,1320,0,240,,
1996,1343,2,180,,
1996,1996,0,240,,
1996,2039,0,240,,
2000,1218,0,240,,
2000,1258,0,240,,
2004,1824,0,240,,
2004,1838,0,240,,
2010,1641,2,300,,
2011,8642,2,300,,
2015,10330,0,240,,
202,198,0,240,,
202,199,2,300,,
202,287,2,300,,
202,392,2,300,,
2020,2020,0,240,,
2021,2021,0,240,,
2023,1659,0,240,,
2023,9989,0,240,,
2028,1622,0,240,,
2028,1679,0,240,,
2032,1824,0,240,,
2032,1838,0,240,,
2035,1218,0,240,,
2035,1258,0,240,,
2039,1320,0,240,,
2039,1343,2,300,,
2044,801,0,240,,
2044,834,0,240,,
2051,11284,2,300,,
2051,11285,2,300,,
2051,11349,0,240,,
2051,994,0,240,,
2054,758,2,300,,
2054,815,2,300,,
2057,774,0,240,,
2057,863,0,240,,
2062,1027,0,240,,
2062,1120,0,240,,
2081,405,0,240,,
2081,584,0,240,,
2098,2098,0,240,,
210,1519,0,240,,
210,1592,0,240,,
2101,6949,0,240,,
2101,7001,0,240,,
2120,1143,2,300,,
2120,12749,2,300,,
2120,176,0,240,,
2120,857,2,300,,
2120,8622,2,360,,
2123,2110,0,240,,
2123,908,0,240,,
2146,12116,2,300,,
215,13002,2,300,,
215,13004,2,300,,
2156,10439,2,300,,
2156,9103,2,360,,
2160,1329,0,240,,
2160,1337,2,480,,
2160,7025,0,240,,
2166,2222,0,240,,
2167,2221,2,300,,
2170,2170,0,240,,
2170,2219,2,300,,
2170,9099,0,240,,
218,218,0,240,,
218,544,2,300,,
2189,3536,0,240,,
2189,3624,0,240,,
2214,2174,0,240,,
2214,2214,0,240,,
2221,2167,2,300,,
2221,2221,0,240,,
2222,2166,0,240,,
2222,2222,0,240,,
2222,2222,4,0,14694488,14694466
2222,2222,4,0,14694489,14694477
2222,2222,4,0,14694490,14694468
2222,2222,4,0,14694491,14694469
2222,2222,4,0,14694492,14694470
2222,2222,4,0,14694493,14694471
2222,2222,4,0,14694494,14694478
2222,2222,4,0,14694495,14694479
2222,2222,4,0,14694496,14694480
2222,2222,4,0,14694497,14694481
2222,2222,4,0,14694498,14694482
2222,2222,4,0,14694499,14694483
2222,2222,4,0,14694500,14694484
2222,2222,4,0,14694501,14694485
2222,2222,4,0,14694502,14694486
2222,2222,4,0,14694503,14694487
2222,2222,4,0,14694504,14694459
2222,2222,4,0,14694505,14694460
2222,2222,4,0,14694506,14694461
2222,2222,4,0,14694507,14694462
2222,2222,4,0,14694508,14694472
2222,2222,4,0,14694509,14694473
2222,2222,4,0,14694510,14694474
2222,2222,4,0,14694511,14694475
2222,2222,4,0,14694512,14694476
2222,2222,4,0,14694513,14694463
2222,2222,4,0,14694514,14694464
2222,2222,4,0,14694515,14694467
2222,2222,4,0,14694516,14694465
2222,2222,4,0,14694545,14694531
2222,2222,4,0,14694546,14694519
2222,2222,4,0,14694547,14694520
2222,2222,4,0,14694548,14694521
2222,2222,4,0,14694549,14694522
2222,2222,4,0,14694550,14694523
2222,2222,4,0,14694551,14694524
2222,2222,4,0,14694552,14694518
2222,2222,4,0,14694553,14694525
2222,2222,4,0,14694554,14694526
2222,2222,4,0,14694555,14694527
2222,2222,4,0,14694556,14694528
2222,2222,4,0,14694557,14694529
2222,2222,4,0,14694558,14694530
2222,2222,4,0,14694559,14694532
2222,2222,4,0,14694560,14694533
2222,2222,4,0,14694561,14694534
2222,2222,4,0,14694562,14694535
2222,2222,4,0,14694563,14694536
2222,2222,4,0,14694564,14694537
2222,2222,4,0,14694565,14694538
2222,2222,4,0,14694566,14694539
2222,2222,4,0,14694567,14694540
2222,2222,4,0,14694568,14694517
2222,2222,4,0,14694569,14694542
2222,2222,4,0,14694570,14694541
2222,2222,4,0,14694571,14694543
2222,2222,4,0,14694572,14694544
2222,2222,4,0,14743469,14743432
2222,2222,4,0,14743470,14743433
2222,2222,4,0,14743471,14743434
2222,2222,4,0,14743472,14743435
2222,2222,4,0,14743473,14743436
2222,2222,4,0,14743474,14743437
2222,2222,4,0,14743475,14743438
2222,2222,4,0,14743476,14743439
2222,2222,4,0,14743477,14743440
2222,2222,4,0,14743478,14743441
2222,2222,4,0,14743479,14743442
2222,2222,4,0,14743480,14743443
2222,2222,4,0,14743481,14743444
2222,2222,4,0,14743482,14743445
2222,2222,4,0,14743483,14743446
2222,2222,4,0,14743484,14743447
2222,2222,4,0,14743485,14743448
2222,2222,4,0,14743486,14743449
2222,2222,4,0,14743487,14743450
2222,2222,4,0,14743488,14743451
2222,2222,4,0,14743489,14743452
2222,2222,4,0,14743490,14743453
2222,2222,4,0,14743491,14743454
2222,2222,4,0,14743492,14743455
2222,2222,4,0,14743493,14743456
2222,2222,4,0,14743494,14743457
2222,2222,4,0,14743495,14743458
2222,2222,4,0,14743496,14743459
2222,2222,4,0,14743497,14743460
2222,2222,4,0,14743498,14743461
2222,2222,4,0,14743499,14743462
2222,2222,4,0,14743500,14743463
2222,2222,4,0,14743501,14743464
2222,2222,4,0,14743502,14743465
2222,2222,4,0,14743503,14743466
2222,2222,4,0,14743504,14743467
2222,2222,4,0,14743505,14743468
2225,1211,2,360,,
2226,2161,2,300,,
2227,1327,2,540,,
2227,1329,0,240,,
2227,1337,2,480,,
2227,7025,0,240,,
2231,827,2,360,,
2261,2639,0,240,,
2261,2648,0,240,,
2263,1430,0,240,,
2263,1442,0,240,,
2264,11204,0,240,,
2264,2264,0,240,,
2264,2325,0,240,,
2266,11906,0,240,,
2266,11909,0,240,,
231,231,0,240,,
2320,11732,0,240,,
2321,2268,0,240,,
2321,2321,0,240,,
2323,11906,0,240,,
2323,11909,0,240,,
2323,2266,0,240,,
2323,2323,0,240,,
2325,11204,2,300,,
2325,2264,0,240,,
2326,1429,0,240,,
2326,1444,0,240,,
2328,2639,0,240,,
2328,2648,0,240,,
234,10482,2,300,,
234,234,0,240,,
234,8043,2,300,,
234,8074,2,420,,
235,12602,2,300,,
235,1286,2,360,,
235,235,0,240,,
235,8043,0,240,,
235,8074,0,240,,
2354,2339,0,240,,
2354,8054,0,240,,
2354,8063,0,240,,
2354,8978,0,240,,
2355,2338,2,300,,
2355,2355,0,240,,
236,10352,2,300,,
2390,2390,0,240,,
2396,10854,2,480,,
2396,2386,2,300,,
2396,2399,2,300,,
2409,6086,0,240,,
2410,5991,0,240,,
2414,1173,0,240,,
2414,2717,2,120,,
2414,2761,2,120,,
2414,2833,2,120,,
2417,2417,0,240,,
2417,2491,0,240,,
2418,2527,2,360,,
2428,2428,0,240,,
2428,2798,2,300,,
2428,2800,2,300,,
2429,2429,0,240,,
2430,2434,2,300,,
2445,11204,2,240,,
2445,2325,2,240,,
2472,1451,2,300,,
2476,2478,2,360,,
2477,10429,0,240,,
2477,2630,0,240,,
2477,2692,0,240,,
2477,2799,0,240,,
2477,3023,0,240,,
2477,8051,0,240,,
2477,8066,0,240,,
2478,2429,0,240,,
2478,2478,0,240,,
2479,2428,2,300,,
248,1530,0,240,,
248,1583,0,240,,
2489,2527,2,360,,
2491,2491,0,240,,
25,11427,0,240,,
251,11020,0,240,,
251,11500,0,240,,
2534,2534,0,240,,
255,155,0,240,,
255,256,0,240,,
2553,1410,0,240,,
2553,1461,0,240,,
256,11622,2,300,,
256,11632,0,240,,
256,12664,0,240,,
256,255,0,240,,
2590,10023,2,300,,
26,11542,0,240,,
26,26,4,0,14676518,14736996
26,26,4,0,14676519,14736994
26,26,4,0,14676520,14736990
26,26,4,0,14676521,14736991
26,26,4,0,14741803,14741802
2610,1168,0,240,,
2610,1177,2,480,,
2610,1178,2,480,,
2613,2613,0,240,,
2613,2764,0,240,,
2613,8589,2,300,,
2622,2528,2,300,,
2622,3094,0,240,,
2623,2418,2,360,,
2623,2489,2,300,,
2630,10429,0,240,,
2630,2477,0,240,,
2630,2692,0,240,,
2630,2799,0,240,,
2630,3023,0,240,,
2630,8051,0,240,,
2630,8066,0,240,,
2639,2261,0,240,,
2639,2328,0,240,,
2640,2646,0,240,,
2646,2640,0,240,,
2646,2646,0,240,,
2646,3536,0,240,,
2646,3624,0,240,,
2648,2261,0,240,,
2648,2328,0,240,,
2656,10333,2,300,,
2663,10245,0,240,,
2663,10288,0,240,,
2663,2663,0,240,,
267,2153,2,360,,
2671,1173,2,120,,
2671,2717,2,120,,
2671,2833,2,120,,
2677,10247,0,240,,
2688,2696,0,240,,
2689,2695,0,240,,
2692,10429,2,120,,
2692,2477,0,240,,
2692,2630,0,240,,
2692,2799,0,240,,
2692,3023,0,240,,
2692,8051,0,240,,
2692,8066,0,240,,
2708,2708,0,240,,
2717,1173,0,240,,
2717,12405,2,300,,
2717,12409,2,120,,
2717,12410,2,300,,
2717,12411,2,300,,
2717,2016,0,240,,
2717,2414,0,240,,
2717,2523,0,240,,
2717,2671,0,240,,
2717,2761,0,240,,
2717,2833,0,240,,
2717,8049,2,300,,
2717,8068,0,240,,
2728,2728,0,240,,
2741,2741,0,240,,
2742,12318,0,240,,
2742,1387,0,240,,
2742,1482,0,240,,
2742,1709,2,120,,
2742,2742,0,240,,
2742,963,2,300,,
2743,1046,2,300,,
276,607,2,360,,
2761,1173,2,120,,
2761,2833,2,120,,
2765,1559,0,240,,
277,276,2,480,,
2787,1463,0,240,,
2788,2788,0,240,,
2798,2428,2,300,,
2798,2479,0,240,,
2799,10429,0,240,,
2799,2477,0,240,,
2799,2630,0,240,,
2799,2692,0,240,,
2799,3023,0,240,,
2799,8051,0,240,,
2799,8066,0,240,,
2800,2428,2,300,,
2807,2791,0,240,,
2809,2789,0,240,,
2821,11876,2,300,,
2836,12972,0,240,,
2836,1875,0,240,,
2836,2836,0,240,,
2847,2941,0,240,,
2847,2971,0,240,,
286,12816,2,360,,
2860,2917,2,300,,
2860,2955,2,300,,
2863,8897,2,300,,
2869,2869,0,240,,
2869,3130,2,300,,
287,202,2,300,,
287,860,2,300,,
2917,2860,2,360,,
2917,3024,0,240,,
2928,2941,0,240,,
2928,2971,0,240,,
2941,2847,0,240,,
2941,2928,0,240,,
2948,2948,0,240,,
2951,2860,2,360,,
2955,2860,2,300,,
2955,3024,0,240,,
2959,3108,0,240,,
296,132,0,240,,
297,12663,2,300,,
297,297,0,240,,
297,381,0,240,,
2971,2847,0,240,,
2971,2928,0,240,,
2994,2838,2,480,,
30,11481,0,240,,
30,11522,2,600,,
30,12681,2,540,,
30,193,2,540,,
30,30,0,240,,
30,44,2,300,,
30,4496,0,240,,
30,45,0,240,,
30,4883,2,360,,
3023,10429,0,240,,
3023,2477,0,240,,
3023,2630,0,240,,
3023,2692,0,240,,
3023,2799,0,240,,
3023,3023,0,240,,
3023,8051,0,240,,
3023,8066,0,240,,
3024,2917,0,240,,
3024,2955,0,240,,
3041,3041,0,240,,
3041,3080,0,240,,
3046,3076,0,240,,
3056,3064,2,300,,
3056,3825,2,360,,
3056,9494,2,360,,
3057,11108,0,240,,
3057,3057,0,240,,
3058,3058,0,240,,
3058,3062,0,240,,
3059,3728,2,300,,
3062,3058,0,240,,
3062,3062,0,240,,
3064,3825,2,420,,
3065,3055,2,300,,
3066,3054,2,360,,
3068,3068,0,240,,
3069,3069,0,240,,
3076,3401,2,480,,
3077,3045,0,240,,
3077,3077,0,240,,
3084,3402,2,420,,
3085,3085,0,240,,
3086,11443,0,240,,
3091,3156,2,360,,
31,10399,2,480,,
31,11272,2,540,,
31,11523,2,480,,
31,12681,2,300,,
31,12948,0,240,,
31,409,2,300,,
31,4496,0,240,,
31,76,2,420,,
31,8040,2,360,,
31,8077,2,300,,
31,9112,2,300,,
31,9307,2,420,,
31,985,2,420,,
310,1505,0,240,,
310,310,0,240,,
310,370,2,300,,
3108,2948,0,240,,
3108,2959,0,240,,
3117,2948,0,240,,
3117,2959,0,240,,
3129,12972,0,240,,
3129,1875,0,240,,
3129,2836,0,240,,
313,10968,2,360,,
313,10969,2,360,,
313,1604,2,360,,
3133,3133,0,240,,
3133,3140,2,300,,
3133,3548,2,300,,
3133,3613,2,300,,
3140,3548,2,300,,
3140,3613,2,300,,
3153,3153,0,240,,
3154,3244,2,300,,
3155,12210,0,240,,
3155,12211,0,240,,
3155,12212,0,240,,
3155,12228,0,240,,
3155,12229,0,240,,
3155,3155,0,240,,
317,12816,2,300,,
317,317,0,240,,
317,318,0,240,,
317,361,2,300,,
317,9530,0,240,,
3178,3220,0,240,,
318,317,2,300,,
318,318,0,240,,
318,9530,0,240,,
3181,11942,2,600,,
3181,11943,2,600,,
3181,3181,0,240,,
3195,11229,0,240,,
3195,12234,0,240,,
3195,12235,0,240,,
3195,12647,0,240,,
3195,3053,0,240,,
3195,3067,0,240,,
3195,3195,0,240,,
3195,3204,0,240,,
3195,3334,0,240,,
3195,3394,0,240,,
3195,3533,0,240,,
3195,3769,0,240,,
3195,3904,0,240,,
3195,3906,0,240,,
3195,3927,0,240,,
3195,7643,0,240,,
3195,8021,2,60,,
3195,8032,2,60,,
3198,10132,2,300,,
3198,3975,0,240,,
3204,3053,0,240,,
3204,3067,0,240,,
3204,3195,0,240,,
3204,3204,0,240,,
3204,3334,0,240,,
3204,3394,0,240,,
3204,3769,0,240,,
3204,3904,0,240,,
3204,3906,0,240,,
3204,3927,0,240,,
3204,7643,0,240,,
3204,8021,2,120,,
3204,8032,2,120,,
3206,3206,0,240,,
3207,12232,2,360,,
3207,12233,2,360,,
3207,12242,2,360,,
3214,3214,0,240,,
3218,3218,0,240,,
322,110,0,240,,
322,322,0,240,,
322,59,2,300,,
322,60,2,300,,
3239,3159,0,240,,
3242,12210,2,300,,
3242,12211,2,300,,
3242,12212,2,300,,
3242,12228,2,300,,
3242,12229,2,300,,
3242,3155,2,300,,
3273,3273,0,240,,
3277,3277,0,240,,
329,11403,2,360,,
329,12721,0,240,,
329,329,0,240,,
329,9136,2,300,,
3298,11827,2,360,,
3298,3298,0,240,,
3298,3317,2,420,,
331,12791,2,300,,
331,331,0,240,,
3314,12277,0,240,,
3314,3954,0,240,,
3315,12267,0,240,,
3315,12272,0,240,,
3317,11827,2,300,,
3317,3317,0,240,,
3331,12267,2,300,,
3331,12272,0,240,,
3333,12277,0,240,,
3333,3954,0,240,,
3334,11229,0,240,,
3334,12647,0,240,,
3334,3053,0,240,,
3334,3067,0,240,,
3334,3195,0,240,,
3334,3204,0,240,,
3334,3334,0,240,,
3334,3394,0,240,,
3334,3533,0,240,,
3334,3769,0,240,,
3334,3904,0,240,,
3334,3906,0,240,,
3334,3927,0,240,,
3334,7643,0,240,,
3334,8021,2,120,,
3334,8032,2,120,,
337,11014,0,240,,
337,11021,2,300,,
3371,3589,0,240,,
3371,3667,0,240,,
3373,3373,0,240,,
3373,8886,0,240,,
3385,3385,0,240,,
3385,3478,0,240,,
3385,3779,0,240,,
3385,3806,0,240,,
3385,3816,0,240,,
3385,3822,0,240,,
3385,8022,0,240,,
3385,8031,2,60,,
3386,3532,2,420,,
3386,8350,2,480,,
3394,12234,0,240,,
3394,12647,0,240,,
3394,3053,0,240,,
3394,3067,0,240,,
3394,3533,0,240,,
3394,3769,0,240,,
3394,3904,0,240,,
3394,3906,0,240,,
3394,3927,0,240,,
3394,7643,0,240,,
3394,8032,2,120,,
3401,3046,2,480,,
3401,8350,2,480,,
3407,3407,0,240,,
3407,8797,0,240,,
341,1522,0,240,,
341,1589,0,240,,
3410,3518,0,240,,
3410,8847,0,240,,
3411,3411,0,240,,
3411,3443,2,300,,
3411,8818,0,240,,
3418,3554,2,360,,
3419,3361,0,240,,
3423,3423,0,240,,
3428,231,0,240,,
3428,2738,2,300,,
3428,429,2,360,,
3428,942,2,300,,
3429,81,2,480,,
3443,3411,0,240,,
3443,3443,0,240,,
3443,8818,0,240,,
3448,3565,2,360,,
3449,3565,2,420,,
3449,3594,2,360,,
3476,3487,2,360,,
3478,3385,0,240,,
3478,3806,0,240,,
3478,3822,0,240,,
3478,8022,2,120,,
3478,8031,2,120,,
3479,3059,2,300,,
3479,3479,0,240,,
3479,8022,2,600,,
35,35,0,240,,
35,36,2,300,,
35,40,2,300,,
35,8019,2,420,,
35,8035,2,480,,
35,8039,2,360,,
35,9069,2,300,,
351,351,0,240,,
3515,3565,2,300,,
3515,3594,2,420,,
3517,3412,2,300,,
3518,3410,0,240,,
3518,8820,0,240,,
3532,3386,2,360,,
3532,3401,2,480,,
3533,12234,0,240,,
3533,3053,0,240,,
3533,3067,0,240,,
3533,3195,0,240,,
3533,3334,0,240,,
3533,3394,0,240,,
3533,3769,0,240,,
3533,3904,0,240,,
3533,3906,0,240,,
3533,3927,0,240,,
3533,7643,0,240,,
3533,8032,2,120,,
3536,2189,0,240,,
3536,2646,0,240,,
354,354,0,240,,
354,599,2,300,,
3548,3133,2,300,,
3548,3140,2,300,,
3548,3613,2,300,,
3565,3449,2,480,,
3565,3515,2,300,,
358,13106,0,240,,
358,358,0,240,,
358,359,0,240,,
358,596,0,240,,
359,358,0,240,,
359,359,0,240,,
359,596,0,240,,
3593,3515,2,360,,
3594,3449,2,300,,
36,36,0,240,,
3608,10067,2,480,,
3608,10068,2,420,,
361,12816,2,300,,
361,317,0,240,,
361,318,2,300,,
361,361,0,240,,
361,9530,2,360,,
3613,3133,2,300,,
3613,3140,2,300,,
3619,2345,0,240,,
3619,3542,0,240,,
3619,3619,0,240,,
3624,2189,0,240,,
3624,2646,0,240,,
3628,2513,0,240,,
3628,3628,0,240,,
3628,3661,0,240,,
3633,12291,2,300,,
3633,2349,2,360,,
365,10968,0,240,,
365,10969,2,300,,
365,1604,2,360,,
366,313,0,240,,
366,366,0,240,,
3694,3694,0,240,,
3694,3732,0,240,,
3695,3731,0,240,,
3695,9397,2,300,,
3699,3679,0,240,,
3708,11567,2,360,,
3708,11685,2,480,,
3719,3719,2,120,,
3721,3721,4,0,14698423,14698451
3721,3721,4,0,14698424,14698452
3721,3721,4,0,14698425,14698453
3721,3721,4,0,14698426,14698454
3721,3721,4,0,14698427,14698455
3721,3721,4,0,14698428,14698456
3721,3721,4,0,14698429,14698446
3721,3721,4,0,14698430,14698447
3721,3721,4,0,14698431,14698457
3721,3721,4,0,14698432,14698448
3721,3721,4,0,14698433,14698449
3721,3721,4,0,14698434,14698450
3721,3721,4,0,14698435,14698458
3721,3721,4,0,14698436,14698459
3721,3721,4,0,14698437,14698460
3721,3721,4,0,14698438,14698461
3721,3721,4,0,14698439,14698462
3721,3721,4,0,14698440,14698463
3721,3721,4,0,14698441,14698466
3721,3721,4,0,14698442,14698467
3721,3721,4,0,14698443,14698468
3721,3721,4,0,14698444,14698465
3721,3721,4,0,14698445,14698464
3721,3721,4,0,14735552,14698464
3723,13037,2,480,,
3723,3723,0,240,,
3731,3731,0,240,,
3779,3478,0,240,,
3779,3806,0,240,,
3779,3822,0,240,,
3779,8022,2,120,,
3784,10132,2,300,,
3784,3975,0,240,,
3810,3810,4,0,14697411,14697397
3810,3810,4,0,14697412,14697398
3810,3810,4,0,14697413,14697399
3810,3810,4,0,14697414,14697400
3810,3810,4,0,14697415,14697401
3810,3810,4,0,14697416,14697402
3810,3810,4,0,14697417,14697403
3810,3810,4,0,14697418,14697404
3810,3810,4,0,14697419,14697405
3810,3810,4,0,14697420,14697406
3810,3810,4,0,14697421,14697358
3810,3810,4,0,14697422,14697384
3810,3810,4,0,14697423,14697385
3810,3810,4,0,14697424,14697386
3810,3810,4,0,14697425,14697387
3810,3810,4,0,14697426,14697383
3810,3810,4,0,14697427,14697388
3810,3810,4,0,14697428,14697389
3810,3810,4,0,14697429,14697390
3810,3810,4,0,14697430,14697391
3810,3810,4,0,14697431,14697392
3810,3810,4,0,14697432,14697393
3810,3810,4,0,14697433,14697394
3810,3810,4,0,14697434,14697396
3810,3810,4,0,14697435,14697379
3810,3810,4,0,14697436,14697380
3810,3810,4,0,14697437,14697382
3810,3810,4,0,14697438,14697407
3810,3810,4,0,14697439,14697408
3810,3810,4,0,14697440,14697409
3810,3810,4,0,14697441,14697359
3810,3810,4,0,14697442,14697360
3810,3810,4,0,14697443,14697361
3810,3810,4,0,14697444,14697362
3810,3810,4,0,14697445,14697357
3810,3810,4,0,14697446,14697363
3810,3810,4,0,14697447,14697364
3810,3810,4,0,14697448,14697365
3810,3810,4,0,14697449,14697366
3810,3810,4,0,14697450,14697367
3810,3810,4,0,14697451,14697368
3810,3810,4,0,14697452,14697369
3810,3810,4,0,14697453,14697381
3810,3810,4,0,14697454,14697370
3810,3810,4,0,14697455,14697371
3810,3810,4,0,14697456,14697372
3810,3810,4,0,14697457,14697373
3810,3810,4,0,14697458,14697410
3810,3810,4,0,14697459,14697374
3810,3810,4,0,14697460,14697375
3810,3810,4,0,14697461,14697376
3810,3810,4,0,14697462,14697377
3810,3810,4,0,14697463,14697378
3810,3810,4,0,14697464,14697395
3810,3810,4,0,14697501,14697470
3810,3810,4,0,14697502,14697499
3810,3810,4,0,14697503,14697496
3810,3810,4,0,14697504,14697497
3810,3810,4,0,14697505,14697498
3810,3810,4,0,14697506,14697500
3810,3810,4,0,14697507,14697471
3810,3810,4,0,14697508,14697466
3810,3810,4,0,14697509,14697467
3810,3810,4,0,14697510,14697468
3810,3810,4,0,14697511,14697469
3810,3810,4,0,14697512,14697472
3810,3810,4,0,14697513,14697473
3810,3810,4,0,14697514,14697474
3810,3810,4,0,14697515,14697475
3810,3810,4,0,14697516,14697476
3810,3810,4,0,14697517,14697465
3810,3810,4,0,14697518,14697477
3810,3810,4,0,14697519,14697478
3810,3810,4,0,14697520,14697479
3810,3810,4,0,14697521,14697480
3810,3810,4,0,14697522,14697481
3810,3810,4,0,14697523,14697482
3810,3810,4,0,14697524,14697483
3810,3810,4,0,14697525,14697484
3810,3810,4,0,14697526,14697485
3810,3810,4,0,14697527,14697486
3810,3810,4,0,14697528,14697487
3810,3810,4,0,14697529,14697488
3810,3810,4,0,14697530,14697489
